user_id,status,date
6914612,BLOCKED,"2023-07-08 09:40:25"
6914612,PENDING_VERIFICATION,"2023-07-09 09:43:49"
6914612,BLOCKED,"2023-10-23 13:26:28"
6914612,PENDING_VERIFICATION,"2023-10-23 13:32:53"
6914612,BLOCKED,"2023-10-23 13:34:15"
6914612,PENDING_VERIFICATION,"2023-10-23 13:45:05"
6914612,ACTIVE,"2023-10-23 15:05:10"
6914612,BLOCKED,"2023-10-23 15:50:37"
6914612,SELF_EXCLUDED,"2023-10-23 15:50:38"
6914672,PENDING_VERIFICATION,"2022-05-01 17:55:44"
6914672,ACTIVE,"2022-05-03 05:15:10"
6914672,BLOCKED,"2022-05-03 18:41:25"
6914672,SELF_EXCLUDED,"2022-05-03 18:41:25"
6915572,PENDING_VERIFICATION,"2022-05-03 20:43:05"
6915912,PENDING_VERIFICATION,"2022-05-04 17:13:55"
6915912,BLOCKED,"2022-06-14 02:14:31"
6915912,PENDING_VERIFICATION,"2022-06-15 02:15:03"
6916462,PENDING_VERIFICATION,"2022-05-16 00:17:53"
6918242,PENDING_VERIFICATION,"2022-05-10 00:06:07"
6918852,PENDING_VERIFICATION,"2022-05-11 05:16:58"
6919342,PENDING_VERIFICATION,"2022-05-12 00:22:47"
6919342,ACTIVE,"2022-05-19 12:49:53"
6919342,BLOCKED,"2022-06-01 13:35:44"
6919342,SUPERBLOCKED,"2022-06-03 08:08:30"
6921112,PENDING_VERIFICATION,"2022-05-16 04:31:11"
6921202,PENDING_VERIFICATION,"2022-05-16 11:08:18"
6921752,PENDING_VERIFICATION,"2022-05-17 16:44:28"
6921752,ACTIVE,"2022-05-18 12:01:26"
6921852,PENDING_VERIFICATION,"2022-05-17 21:22:49"
6921852,ACTIVE,"2022-05-18 21:06:45"
6921852,BLOCKED,"2022-05-19 14:01:54"
6921852,SELF_EXCLUDED,"2022-05-19 14:01:54"
6922652,PENDING_VERIFICATION,"2022-05-20 03:52:02"
6922652,ACTIVE,"2022-10-30 06:20:30"
6923052,PENDING_VERIFICATION,"2022-05-21 01:03:59"
6923062,PENDING_VERIFICATION,"2022-05-21 02:06:51"
6923512,PENDING_VERIFICATION,"2022-05-22 05:01:30"
6923512,ACTIVE,"2022-11-07 06:42:15"
6923512,PENDING_VERIFICATION,"2024-05-22 10:19:37"
6925462,PENDING_VERIFICATION,"2022-05-26 16:56:37"
6925602,PENDING_VERIFICATION,"2022-05-30 07:27:40"
6927742,PENDING_VERIFICATION,"2022-06-01 01:16:31"
6927872,PENDING_VERIFICATION,"2022-06-01 14:21:21"
6927872,BLOCKED,"2022-06-01 16:08:20"
6927872,PENDING_VERIFICATION,"2022-06-01 16:28:31"
6927872,ACTIVE,"2022-10-24 16:00:29"
6927872,BLOCKED,"2023-05-16 10:27:47"
6927872,ACTIVE,"2023-05-16 16:23:33"
6928622,PENDING_VERIFICATION,"2022-06-03 20:52:39"
6930012,PENDING_VERIFICATION,"2022-06-07 23:55:46"
6931252,PENDING_VERIFICATION,"2022-06-10 23:48:42"
6932402,PENDING_VERIFICATION,"2022-06-13 18:21:37"
6933252,PENDING_VERIFICATION,"2022-06-15 14:11:42"
6933252,ACTIVE,"2022-06-15 14:34:55"
6933252,BLOCKED,"2022-06-21 22:42:32"
6933252,SELF_EXCLUDED,"2022-06-21 22:42:33"
6933582,PENDING_VERIFICATION,"2022-06-15 23:56:46"
6934052,PENDING_VERIFICATION,"2022-06-16 21:45:45"
6935322,PENDING_VERIFICATION,"2022-06-19 22:07:32"
6936132,PENDING_VERIFICATION,"2022-06-21 21:06:48"
6936172,PENDING_VERIFICATION,"2022-06-21 23:15:11"
6936172,BLOCKED,"2022-06-22 09:11:09"
6936172,SELF_EXCLUDED,"2022-06-22 09:11:09"
6936172,ACTIVE,"2023-06-22 09:15:03"
6936172,BLOCKED,"2023-10-18 15:03:26"
6936172,EXTERNALLY_SELF_EXCLUDED,"2023-10-18 15:03:26"
6937022,PENDING_VERIFICATION,"2022-06-24 00:10:29"
6940782,PENDING_VERIFICATION,"2022-07-02 14:25:06"
6941262,PENDING_VERIFICATION,"2022-07-03 21:12:36"
6941652,PENDING_VERIFICATION,"2022-07-05 07:46:43"
6943612,PENDING_VERIFICATION,"2022-07-10 14:31:58"
6945102,PENDING_VERIFICATION,"2022-07-14 02:17:21"
6947032,PENDING_VERIFICATION,"2022-07-19 11:52:23"
6947032,BLOCKED,"2022-07-19 13:34:28"
6947032,SELF_EXCLUDED,"2022-07-19 13:34:28"
6947252,PENDING_VERIFICATION,"2022-07-19 21:48:01"
6947252,BLOCKED,"2022-07-19 23:48:00"
6947252,SELF_EXCLUDED,"2022-07-19 23:48:00"
6948092,PENDING_VERIFICATION,"2022-07-22 01:57:35"
6948492,PENDING_VERIFICATION,"2022-07-23 03:01:58"
6948492,BLOCKED,"2024-03-22 13:00:31"
6948492,EXTERNALLY_SELF_EXCLUDED,"2024-03-22 13:00:31"
6951312,PENDING_VERIFICATION,"2022-07-29 10:54:41"
6951312,ACTIVE,"2022-07-29 12:35:55"
6953292,PENDING_VERIFICATION,"2022-08-02 14:44:07"
6953862,PENDING_VERIFICATION,"2022-08-03 22:06:19"
6953862,BLOCKED,"2022-08-05 11:28:24"
6953862,SELF_EXCLUDED,"2022-08-05 11:28:24"
6954062,PENDING_VERIFICATION,"2022-08-04 15:10:31"
6954062,BLOCKED,"2022-08-06 09:04:35"
6954062,SELF_EXCLUDED,"2022-08-06 09:04:35"
6954712,PENDING_VERIFICATION,"2022-08-06 12:06:24"
6954712,BLOCKED,"2022-08-07 14:49:30"
6955752,PENDING_VERIFICATION,"2022-08-09 16:10:32"
6955752,BLOCKED,"2022-08-10 22:29:09"
6955752,SELF_EXCLUDED,"2022-08-10 22:29:09"
6956892,PENDING_VERIFICATION,"2022-08-12 22:37:25"
6956892,ACTIVE,"2023-01-24 10:48:22"
6956892,PENDING_VERIFICATION,"2023-01-24 11:01:37"
6956892,ACTIVE,"2023-01-24 11:01:46"
6956892,UNDER_INVESTIGATION,"2023-01-24 11:05:10"
6956892,ACTIVE,"2023-01-24 11:05:20"
6956892,BLOCKED,"2023-04-25 16:00:56"
6956892,EXTERNALLY_SELF_EXCLUDED,"2023-04-25 16:00:56"
1960751732,PENDING_VERIFICATION,"2022-08-18 22:35:02"
1960751732,BLOCKED,"2022-08-18 22:44:45"
1960751732,ACTIVE,"2022-08-23 10:33:55"
1960751732,BLOCKED,"2022-09-16 01:03:13"
1960751732,SELF_EXCLUDED,"2022-09-16 01:03:13"
1960752082,PENDING_VERIFICATION,"2022-08-19 19:19:11"
1960752872,PENDING_VERIFICATION,"2022-08-21 20:52:58"
1960752872,BLOCKED,"2022-08-21 21:22:23"
1960752872,SELF_EXCLUDED,"2022-08-21 21:22:23"
1960753742,PENDING_VERIFICATION,"2022-08-23 23:35:33"
1960759632,PENDING_VERIFICATION,"2022-09-07 23:54:19"
1960759632,ACTIVE,"2022-09-08 12:42:41"
1960760322,PENDING_VERIFICATION,"2022-09-09 18:50:26"
1960760322,SELF_EXCLUDED,"2022-09-09 19:11:49"
1960765092,PENDING_VERIFICATION,"2022-09-21 20:38:05"
1960765092,ACTIVE,"2022-10-01 21:55:38"
1960765092,BLOCKED,"2023-03-01 15:02:21"
1960765092,EXTERNALLY_SELF_EXCLUDED,"2023-03-01 15:02:21"
1960765832,PENDING_VERIFICATION,"2022-09-23 12:07:08"
1960765832,BLOCKED,"2022-09-24 11:53:25"
1960765832,SUPERBLOCKED,"2022-09-24 17:38:43"
1960767232,PENDING_VERIFICATION,"2022-09-26 01:59:13"
1960767232,BLOCKED,"2022-09-26 02:17:36"
1960767232,SELF_EXCLUDED,"2022-09-26 02:17:36"
1960767242,PENDING_VERIFICATION,"2022-09-26 03:28:38"
1960767602,PENDING_VERIFICATION,"2022-09-26 20:26:16"
1960767602,ACTIVE,"2022-09-26 21:03:23"
1960767602,PENDING_VERIFICATION,"2022-09-27 12:17:41"
1960767602,ACTIVE,"2022-09-27 13:46:16"
1960767602,BLOCKED,"2022-12-09 20:04:21"
1960767602,SELF_EXCLUDED,"2022-12-09 20:04:21"
1960768222,PENDING_VERIFICATION,"2022-09-28 00:44:48"
1960768222,BLOCKED,"2022-12-29 07:07:23"
1960768222,PENDING_VERIFICATION,"2022-12-30 07:10:07"
1960768222,BLOCKED,"2023-02-03 00:28:47"
1960768222,PENDING_VERIFICATION,"2023-02-04 00:30:03"
1960768222,BLOCKED,"2023-04-06 05:03:19"
1960768222,PENDING_VERIFICATION,"2023-04-07 05:05:11"
1960768682,PENDING_VERIFICATION,"2022-09-28 21:39:01"
1960769102,PENDING_VERIFICATION,"2022-09-29 18:23:08"
1960769102,ACTIVE,"2023-10-28 17:06:01"
1960769732,PENDING_VERIFICATION,"2022-10-01 02:41:03"
1960769732,ACTIVE,"2022-10-05 15:36:01"
1960769732,BLOCKED,"2023-03-29 08:10:25"
1960769732,SELF_EXCLUDED,"2023-03-29 08:10:27"
1960769732,ACTIVE,"2023-04-28 08:15:05"
1960769782,PENDING_VERIFICATION,"2022-10-01 08:55:39"
1960770012,PENDING_VERIFICATION,"2022-10-01 23:03:37"
1960770012,ACTIVE,"2022-10-02 06:25:46"
1960770012,PENDING_VERIFICATION,"2022-10-02 06:25:55"
1960770012,BLOCKED,"2022-10-03 00:35:49"
1960770012,SELF_EXCLUDED,"2022-10-03 00:35:49"
1960771282,PENDING_VERIFICATION,"2022-10-06 02:12:34"
1960771282,ACTIVE,"2022-10-06 05:42:54"
1960771852,PENDING_VERIFICATION,"2022-10-07 16:49:25"
1960773472,PENDING_VERIFICATION,"2022-10-12 00:40:11"
1960774332,PENDING_VERIFICATION,"2022-11-24 15:21:41"
1960774332,ACTIVE,"2022-12-07 07:17:27"
1960774332,PENDING_VERIFICATION,"2023-01-20 20:13:57"
1960774332,ACTIVE,"2023-01-20 23:05:19"
1960774712,PENDING_VERIFICATION,"2022-10-15 03:36:21"
1960774772,PENDING_VERIFICATION,"2022-10-15 09:22:58"
1960775212,PENDING_VERIFICATION,"2022-10-16 13:06:26"
1960775212,BLOCKED,"2022-10-24 14:25:02"
1960775212,PENDING_VERIFICATION,"2022-10-25 14:30:05"
1960775212,ACTIVE,"2023-03-25 15:31:45"
1960775422,PENDING_VERIFICATION,"2022-10-17 01:26:21"
1960775422,ACTIVE,"2023-01-16 12:54:55"
1960775422,BLOCKED,"2023-02-20 16:41:43"
1960775422,SELF_EXCLUDED,"2023-02-20 16:41:43"
1960775942,PENDING_VERIFICATION,"2022-10-18 06:47:35"
1960776072,PENDING_VERIFICATION,"2022-10-18 13:48:46"
1960776072,ACTIVE,"2022-10-20 05:52:16"
1960776072,BLOCKED,"2022-10-20 12:31:04"
1960776142,PENDING_VERIFICATION,"2022-10-18 16:48:06"
1960776142,BLOCKED,"2023-01-04 21:18:43"
1960776142,PENDING_VERIFICATION,"2023-01-05 21:20:09"
1960776572,PENDING_VERIFICATION,"2022-10-19 17:14:53"
1960776712,PENDING_VERIFICATION,"2022-10-19 23:52:39"
1960776712,ACTIVE,"2022-10-20 05:49:27"
1960776712,PENDING_VERIFICATION,"2022-10-20 11:40:04"
1960776712,BLOCKED,"2023-03-02 11:15:02"
1960777782,PENDING_VERIFICATION,"2022-10-22 14:57:21"
1960777792,PENDING_VERIFICATION,"2022-10-22 15:21:34"
1960777792,ACTIVE,"2023-03-20 20:46:37"
1960778772,PENDING_VERIFICATION,"2022-10-25 05:20:34"
1966904692,PENDING_VERIFICATION,"2022-10-25 20:54:57"
1966905012,PENDING_VERIFICATION,"2022-10-26 15:44:27"
1966905012,ACTIVE,"2022-11-02 07:15:39"
1966905012,BLOCKED,"2024-05-26 05:12:44"
1966905012,DECEASED,"2024-05-26 05:12:44"
1966906142,PENDING_VERIFICATION,"2022-10-29 13:06:42"
1966906142,ACTIVE,"2022-10-29 14:24:06"
1966906142,BLOCKED,"2023-05-27 13:13:46"
1966906142,ACTIVE,"2023-05-28 13:15:06"
1966906142,BLOCKED,"2023-11-29 00:50:32"
1966906142,ACTIVE,"2023-11-30 00:55:10"
1966906752,PENDING_VERIFICATION,"2022-10-30 23:29:52"
1966906752,BLOCKED,"2023-02-09 14:38:33"
1966906752,SELF_EXCLUDED,"2023-02-09 14:38:33"
1966907872,PENDING_VERIFICATION,"2022-11-03 11:47:54"
1966908272,PENDING_VERIFICATION,"2022-11-04 20:40:10"
1966908272,ACTIVE,"2022-11-04 21:05:25"
1966908272,BLOCKED,"2022-11-08 13:44:26"
1966908272,SELF_EXCLUDED,"2022-11-08 13:44:26"
1966908372,PENDING_VERIFICATION,"2022-11-05 04:00:29"
1966908762,PENDING_VERIFICATION,"2022-11-06 20:38:16"
1966908822,PENDING_VERIFICATION,"2022-11-07 01:30:16"
1966908822,BLOCKED,"2022-12-09 10:16:52"
1966908822,SELF_LOCKED,"2022-12-09 10:19:02"
1966908822,PENDING_VERIFICATION,"2022-12-10 10:20:17"
1966908822,BLOCKED,"2022-12-14 23:35:06"
1966908822,SELF_LOCKED,"2022-12-14 23:40:51"
1966908822,PENDING_VERIFICATION,"2022-12-15 23:40:02"
1966908822,ACTIVE,"2022-12-22 10:58:47"
1966908822,BLOCKED,"2023-01-19 06:32:07"
1966908822,SELF_LOCKED,"2023-01-19 06:33:24"
1966908822,ACTIVE,"2023-01-20 06:35:03"
1966908822,BLOCKED,"2023-01-26 07:42:16"
1966908822,ACTIVE,"2023-01-27 07:42:24"
1966908822,BLOCKED,"2023-02-06 05:47:03"
1966908822,SELF_LOCKED,"2023-02-06 05:48:32"
1966908822,ACTIVE,"2023-02-07 05:50:03"
1966909372,PENDING_VERIFICATION,"2022-11-09 00:52:51"
1966909372,BLOCKED,"2023-09-27 09:01:00"
1966909372,EXTERNALLY_SELF_EXCLUDED,"2023-09-27 09:01:00"
1966909612,PENDING_VERIFICATION,"2022-11-09 20:20:24"
1966909882,PENDING_VERIFICATION,"2022-11-10 18:04:30"
1966911422,PENDING_VERIFICATION,"2022-11-16 00:11:10"
1966911432,PENDING_VERIFICATION,"2022-11-16 01:09:42"
1966911432,ACTIVE,"2022-12-19 07:02:41"
1966912012,PENDING_VERIFICATION,"2022-11-18 06:29:18"
1966912012,BLOCKED,"2023-04-17 15:42:34"
1966912012,PENDING_VERIFICATION,"2023-04-18 15:45:06"
1966912142,PENDING_VERIFICATION,"2022-11-18 16:42:51"
1966912142,ACTIVE,"2022-11-18 17:25:10"
1966912142,BLOCKED,"2022-11-18 23:50:18"
1966912142,SELF_LOCKED,"2022-11-18 23:50:18"
1966912142,ACTIVE,"2022-12-08 23:55:03"
1966912142,BLOCKED,"2022-12-18 23:44:22"
1966912142,SELF_EXCLUDED,"2022-12-18 23:44:22"
1966912142,DORMANT,"2023-06-20 04:15:13"
1966912252,PENDING_VERIFICATION,"2022-11-18 23:12:58"
1966912282,PENDING_VERIFICATION,"2022-11-19 01:04:34"
1966912512,PENDING_VERIFICATION,"2022-11-19 21:36:31"
1966912512,ACTIVE,"2022-11-19 21:51:55"
1966912512,BLOCKED,"2022-11-19 22:23:28"
1966912512,SELF_EXCLUDED,"2022-11-19 22:23:28"
1966913102,PENDING_VERIFICATION,"2022-11-22 01:50:41"
1966913102,ACTIVE,"2023-03-11 14:34:14"
1966913112,PENDING_VERIFICATION,"2022-11-22 03:10:37"
1966913222,PENDING_VERIFICATION,"2022-11-22 15:29:06"
1966913222,ACTIVE,"2022-11-22 16:05:42"
1966913662,PENDING_VERIFICATION,"2023-02-12 11:43:23"
1966913872,PENDING_VERIFICATION,"2022-11-24 21:55:34"
1966914342,PENDING_VERIFICATION,"2022-11-26 16:24:10"
1966914342,ACTIVE,"2022-11-26 16:43:23"
1966914342,BLOCKED,"2022-11-27 00:47:45"
1966914342,SELF_EXCLUDED,"2022-11-27 00:47:45"
1966914772,PENDING_VERIFICATION,"2022-11-27 23:34:34"
1966914772,ACTIVE,"2023-01-25 07:31:50"
1966914772,BLOCKED,"2023-08-04 01:34:29"
1966914772,ACTIVE,"2023-08-05 01:35:08"
1966914772,BLOCKED,"2023-08-08 04:03:23"
1966914772,ACTIVE,"2023-08-09 04:06:06"
1966914772,BLOCKED,"2023-08-14 23:06:53"
1966914772,ACTIVE,"2023-08-15 23:10:18"
1966914772,BLOCKED,"2023-12-02 22:51:56"
1966914772,ACTIVE,"2023-12-03 22:55:10"
1966914772,BLOCKED,"2023-12-14 02:11:53"
1966914772,ACTIVE,"2023-12-15 02:15:24"
1966914942,PENDING_VERIFICATION,"2022-11-28 17:16:44"
1966914982,PENDING_VERIFICATION,"2022-11-28 19:51:42"
1966914982,ACTIVE,"2023-06-03 11:56:21"
1966915702,PENDING_VERIFICATION,"2022-11-30 22:12:34"
1966915702,ACTIVE,"2022-11-30 22:41:11"
1966915702,BLOCKED,"2022-12-01 14:22:22"
1966915702,SELF_LOCKED,"2022-12-01 14:22:22"
1966915702,PENDING_VERIFICATION,"2023-03-11 14:25:42"
1966915702,BLOCKED,"2023-03-16 05:54:56"
1966915702,SELF_LOCKED,"2023-03-16 05:56:16"
1966915702,PENDING_VERIFICATION,"2023-03-17 05:55:04"
1966915702,ACTIVE,"2023-03-17 05:56:04"
1966915702,BLOCKED,"2023-05-11 10:18:08"
1966915702,ACTIVE,"2023-05-12 10:20:05"
1966916262,PENDING_VERIFICATION,"2022-12-02 21:32:09"
1966916392,PENDING_VERIFICATION,"2022-12-03 08:57:42"
1966917422,PENDING_VERIFICATION,"2022-12-06 14:21:59"
1966917422,BLOCKED,"2022-12-06 14:58:18"
1966917422,SELF_EXCLUDED,"2022-12-06 14:58:18"
1966917482,PENDING_VERIFICATION,"2022-12-06 18:21:32"
1966917482,ACTIVE,"2022-12-06 21:51:59"
1966918242,PENDING_VERIFICATION,"2022-12-09 00:29:46"
1966919822,PENDING_VERIFICATION,"2022-12-14 00:53:21"
1966920242,PENDING_VERIFICATION,"2022-12-15 15:42:52"
1966920432,PENDING_VERIFICATION,"2022-12-16 10:06:49"
1966920432,ACTIVE,"2023-05-31 08:08:42"
1966920592,PENDING_VERIFICATION,"2022-12-16 19:53:34"
1966920592,ACTIVE,"2023-01-10 21:36:10"
1966920592,BLOCKED,"2023-08-02 07:51:51"
1966920592,SELF_LOCKED,"2023-08-02 07:51:51"
1966920592,ACTIVE,"2023-09-01 07:55:07"
1966920592,BLOCKED,"2023-10-05 23:24:19"
1966920592,SELF_LOCKED,"2023-10-05 23:24:19"
1966920592,ACTIVE,"2023-11-04 23:25:13"
1966920592,BLOCKED,"2023-11-12 08:40:34"
1966920592,SELF_LOCKED,"2023-11-12 08:40:34"
1966920592,ACTIVE,"2023-12-15 08:42:53"
1966920592,BLOCKED,"2024-01-24 08:18:57"
1966920592,SELF_LOCKED,"2024-01-24 08:18:57"
1966920592,EXTERNALLY_SELF_EXCLUDED,"2024-03-24 08:20:08"
1966920682,PENDING_VERIFICATION,"2022-12-17 01:58:06"
1966920682,ACTIVE,"2023-02-05 17:56:26"
1966920742,PENDING_VERIFICATION,"2022-12-17 10:23:52"
1966920742,BLOCKED,"2022-12-17 11:27:14"
1966920742,PENDING_VERIFICATION,"2022-12-18 11:30:03"
1966920922,PENDING_VERIFICATION,"2022-12-17 23:04:45"
1966920922,BLOCKED,"2022-12-18 21:54:31"
1966920922,SELF_EXCLUDED,"2022-12-18 21:54:31"
1966920922,DORMANT,"2023-12-19 04:24:33"
1966921762,PENDING_VERIFICATION,"2022-12-20 18:52:35"
1966921762,ACTIVE,"2022-12-20 23:03:34"
1966921952,PENDING_VERIFICATION,"2022-12-21 11:41:58"
1966921952,BLOCKED,"2022-12-29 17:26:14"
1966921952,PENDING_VERIFICATION,"2022-12-30 17:30:03"
1966921952,BLOCKED,"2023-01-09 16:28:33"
1966921952,PENDING_VERIFICATION,"2023-01-10 16:30:06"
1966921952,BLOCKED,"2023-01-12 11:08:16"
1966921952,PENDING_VERIFICATION,"2023-01-13 11:10:03"
1966921952,BLOCKED,"2023-01-13 23:15:56"
1966921952,PENDING_VERIFICATION,"2023-01-14 23:20:05"
1966921952,BLOCKED,"2023-01-18 16:11:08"
1966921952,PENDING_VERIFICATION,"2023-01-19 16:15:05"
1966921952,BLOCKED,"2023-01-21 11:48:03"
1966921952,PENDING_VERIFICATION,"2023-01-22 11:51:05"
1966921952,BLOCKED,"2023-01-23 22:47:16"
1966921952,PENDING_VERIFICATION,"2023-01-24 22:50:07"
1966921952,ACTIVE,"2023-01-24 22:51:07"
1966921952,BLOCKED,"2023-02-19 00:32:06"
1966921952,ACTIVE,"2023-02-20 00:35:06"
1966921952,BLOCKED,"2023-02-26 10:56:09"
1966921952,ACTIVE,"2023-02-27 10:56:54"
1966921952,BLOCKED,"2023-03-18 15:18:37"
1966921952,ACTIVE,"2023-03-19 15:20:03"
1966921952,BLOCKED,"2023-08-20 23:20:28"
1966921952,ACTIVE,"2023-08-21 23:22:51"
1966921952,BLOCKED,"2024-01-20 13:11:37"
1966921952,ACTIVE,"2024-01-21 13:15:15"
1966921952,BLOCKED,"2024-02-01 16:17:52"
1966921952,SELF_EXCLUDED,"2024-02-01 16:17:52"
1966922872,PENDING_VERIFICATION,"2022-12-24 03:53:22"
1966923262,PENDING_VERIFICATION,"2022-12-25 12:13:25"
1966923262,BLOCKED,"2022-12-26 09:49:13"
1966923262,SELF_LOCKED,"2022-12-26 09:51:28"
1966923262,PENDING_VERIFICATION,"2022-12-26 10:52:28"
1966923262,ACTIVE,"2022-12-26 11:10:00"
1966923432,PENDING_VERIFICATION,"2022-12-25 21:25:01"
1966923432,BLOCKED,"2023-02-02 01:45:10"
1966923432,SELF_LOCKED,"2023-02-02 01:46:27"
1966923432,PENDING_VERIFICATION,"2023-02-03 01:50:05"
1966923432,BLOCKED,"2023-05-23 21:24:09"
1966923432,PENDING_VERIFICATION,"2023-05-24 21:25:38"
1966923432,BLOCKED,"2024-02-13 22:53:30"
1966923432,PENDING_VERIFICATION,"2024-02-14 22:55:13"
1966923432,BLOCKED,"2024-04-26 23:13:36"
1966923432,PENDING_VERIFICATION,"2024-04-27 23:15:09"
1966924532,PENDING_VERIFICATION,"2022-12-29 01:50:35"
1966924562,PENDING_VERIFICATION,"2022-12-29 07:58:21"
1966926472,PENDING_VERIFICATION,"2023-01-04 14:50:37"
1966926472,ACTIVE,"2023-01-04 15:15:15"
1966926632,PENDING_VERIFICATION,"2023-01-05 00:10:46"
1966926662,PENDING_VERIFICATION,"2023-01-05 01:58:16"
1966927182,PENDING_VERIFICATION,"2023-01-07 00:39:32"
1966927462,PENDING_VERIFICATION,"2023-01-07 22:33:45"
1966927762,PENDING_VERIFICATION,"2023-01-08 21:49:21"
1966927762,ACTIVE,"2023-01-09 07:56:38"
1966928742,PENDING_VERIFICATION,"2023-01-12 04:45:15"
1966928742,BLOCKED,"2023-02-15 15:06:07"
1966929082,PENDING_VERIFICATION,"2023-01-13 08:23:24"
1966929082,ACTIVE,"2023-02-15 12:06:58"
1966929082,RESTRICTED,"2023-02-22 13:28:21"
1966929082,ACTIVE,"2023-02-23 16:40:45"
1966929082,RESTRICTED,"2023-02-23 16:58:34"
1966929082,ACTIVE,"2023-02-24 08:59:51"
1966929082,RESTRICTED,"2023-02-24 09:04:07"
1966929082,ACTIVE,"2023-02-24 09:14:18"
1966929082,RESTRICTED,"2023-02-24 09:31:44"
1966929082,ACTIVE,"2023-02-24 10:27:04"
1966929082,BLOCKED,"2023-03-03 00:48:11"
1966929082,SELF_EXCLUDED,"2023-03-03 00:48:11"
1966929292,PENDING_VERIFICATION,"2023-01-13 20:54:35"
1966929292,BLOCKED,"2023-01-22 15:47:08"
1966929292,SELF_EXCLUDED,"2023-01-22 15:47:08"
1966929292,DORMANT,"2024-01-23 04:25:17"
1966929522,PENDING_VERIFICATION,"2023-01-14 15:45:02"
1966929522,BLOCKED,"2023-01-17 17:08:34"
1966929522,SELF_LOCKED,"2023-01-17 17:09:58"
1966929522,PENDING_VERIFICATION,"2023-01-18 17:10:07"
1966929522,BLOCKED,"2023-12-22 20:12:50"
1966929522,PENDING_VERIFICATION,"2023-12-23 20:15:09"
1966929522,ACTIVE,"2024-02-10 07:09:26"
1966929522,BLOCKED,"2024-02-11 00:53:04"
1966929522,SELF_EXCLUDED,"2024-02-11 00:53:04"
1966929852,PENDING_VERIFICATION,"2023-01-15 19:14:41"
1966929852,BLOCKED,"2023-12-30 06:56:05"
1966929852,PENDING_VERIFICATION,"2023-12-31 07:00:10"
1966930462,PENDING_VERIFICATION,"2023-01-17 19:04:36"
1966930522,PENDING_VERIFICATION,"2023-01-17 22:49:38"
1966930522,BLOCKED,"2023-01-17 23:53:53"
1966930522,SELF_LOCKED,"2023-01-17 23:53:53"
1966930932,PENDING_VERIFICATION,"2023-01-19 10:34:48"
1966930932,BLOCKED,"2024-04-29 12:00:38"
1966930932,EXTERNALLY_SELF_EXCLUDED,"2024-04-29 12:00:38"
1966931462,PENDING_VERIFICATION,"2023-01-21 01:41:13"
1966931532,PENDING_VERIFICATION,"2023-01-21 11:31:59"
1966931532,BLOCKED,"2023-02-06 13:27:36"
1966931792,PENDING_VERIFICATION,"2023-01-22 06:56:46"
1966931792,BLOCKED,"2023-01-22 18:22:32"
1966931792,SELF_EXCLUDED,"2023-01-22 18:22:32"
1966932932,PENDING_VERIFICATION,"2023-01-26 12:50:17"
1966932932,ACTIVE,"2023-01-26 13:23:23"
1966932932,UNDER_INVESTIGATION,"2023-01-26 15:49:10"
1966932932,BLOCKED,"2023-02-11 17:43:43"
1966935042,PENDING_VERIFICATION,"2023-02-02 16:23:26"
1966935042,ACTIVE,"2023-02-02 16:58:05"
1966935042,BLOCKED,"2023-08-26 15:33:34"
1966935042,SELF_LOCKED,"2023-08-26 15:33:34"
1966937372,PENDING_VERIFICATION,"2023-02-10 11:55:36"
1966937372,ACTIVE,"2023-02-10 13:07:27"
1966937372,PENDING_VERIFICATION,"2023-04-15 19:54:56"
1966938532,PENDING_VERIFICATION,"2023-02-14 11:24:08"
1966938532,ACTIVE,"2023-05-26 18:07:55"
1966938532,BLOCKED,"2023-05-28 06:27:48"
1966938532,SELF_LOCKED,"2023-05-28 06:27:49"
1966940052,PENDING_VERIFICATION,"2023-02-20 01:26:04"
1966940862,PENDING_VERIFICATION,"2023-02-23 00:27:35"
1966940862,ACTIVE,"2023-09-14 05:44:49"
1966941092,PENDING_VERIFICATION,"2023-02-23 22:07:59"
1966941142,PENDING_VERIFICATION,"2023-02-24 01:13:53"
1966942232,PENDING_VERIFICATION,"2023-02-27 19:04:23"
1966942232,ACTIVE,"2023-02-27 20:32:31"
1966942232,BLOCKED,"2023-03-03 13:35:08"
1966942232,SELF_EXCLUDED,"2023-03-03 13:35:08"
1966942772,PENDING_VERIFICATION,"2023-03-01 14:50:28"
1966943152,PENDING_VERIFICATION,"2023-03-02 19:59:49"
1966943152,ACTIVE,"2023-03-07 15:12:38"
1966943162,PENDING_VERIFICATION,"2023-03-02 20:21:25"
1966943162,ACTIVE,"2023-03-02 20:33:00"
1966943162,BLOCKED,"2023-03-03 09:37:24"
1966943162,SELF_EXCLUDED,"2023-03-03 09:37:24"
1966943302,PENDING_VERIFICATION,"2023-03-03 03:32:23"
1966943752,PENDING_VERIFICATION,"2023-03-04 16:33:27"
1966944142,PENDING_VERIFICATION,"2023-03-05 20:13:26"
1966946042,PENDING_VERIFICATION,"2023-03-08 19:46:05"
1966946042,ACTIVE,"2023-03-08 20:21:17"
1966946042,BLOCKED,"2023-03-11 17:18:58"
1966946042,SELF_EXCLUDED,"2023-03-11 17:18:59"
1966946042,DORMANT,"2023-09-11 04:22:03"
1966946042,ACTIVE,"2024-02-06 11:46:14"
1966946042,BLOCKED,"2024-02-07 01:36:40"
1966946042,SELF_LOCKED,"2024-02-07 01:36:40"
