user_id,currency,balance_in_file,balance_in_system,active,account_zeroed
1967190278,GBP,3,3,0,yes
1966949278,GBP,2,2,0,yes
1967206758,GBP,2,2,0,yes
6482978,GBP,1,1,0,yes
6506108,GBP,1,1,0,yes
6657159,GBP,146,146,0,yes
6664639,GBP,144,144,0,yes
6363929,GBP,138,138,0,yes
1967007069,GBP,133,133,0,yes
1967208509,GBP,131,131,0,yes
1967189919,GBP,130,130,0,yes
1967202569,GBP,112,112,0,yes
1967187839,GBP,103,103,0,yes
1967193729,GBP,100,100,0,yes
1967203619,GBP,97,97,0,yes
1967198749,GBP,91,91,0,yes
6847129,GBP,89,89,0,yes
1967084539,GBP,89,89,0,yes
6721409,GBP,87,87,0,yes
1967075989,GBP,87,87,0,yes
6593149,GBP,86,86,0,yes
1967085179,GBP,86,86,0,yes
1966953669,GBP,85,85,0,yes
1967190869,GBP,81,81,0,yes
1966956289,GBP,79,79,0,yes
1967206899,GBP,75,75,0,yes
1967195119,GBP,74,74,0,yes
1967088559,GBP,71,71,0,yes
1967067389,GBP,70,70,0,yes
1967064249,GBP,68,68,0,yes
1967085859,GBP,68,68,0,yes
1967190629,GBP,67,67,0,yes
1967151819,GBP,64,64,0,yes
1967089619,GBP,61,61,0,yes
1967057409,GBP,57,57,0,yes
6310959,GBP,56,56,0,yes
1967205929,GBP,49,49,0,yes
1967208119,GBP,48,48,0,yes
1967194559,GBP,42,42,0,yes
1967203249,GBP,41,41,0,yes
1967087049,GBP,40,40,0,yes
6702249,GBP,38,38,0,yes
1967089079,GBP,35,35,0,yes
1967004599,GBP,34,34,0,yes
6600509,GBP,30,30,0,yes
1967185919,GBP,30,30,0,yes
1967198219,GBP,29,29,0,yes
6385229,GBP,25,25,0,yes
5392829,GBP,24,24,0,yes
6778179,GBP,24,24,0,yes
5430299,GBP,23,23,0,yes
1967196669,GBP,23,23,0,yes
1967046599,GBP,22,22,0,yes
1967063779,GBP,22,22,0,yes
6633409,GBP,21,21,0,yes
1967076479,GBP,19,19,0,yes
1967065229,GBP,18,18,0,yes
1967083849,GBP,17,17,0,yes
6492449,GBP,16,16,0,yes
6776039,GBP,16,16,0,yes
1966927129,GBP,16,16,0,yes
1967062169,GBP,14,14,0,yes
1967186509,GBP,14,14,0,yes
1967187159,GBP,13,13,0,yes
1967190449,GBP,13,13,0,yes
1967201649,GBP,13,13,0,yes
6562749,GBP,11,11,0,yes
1967200089,GBP,11,11,0,yes
1966974949,GBP,9,9,0,yes
1966984689,GBP,9,9,0,yes
1967081639,GBP,9,9,0,yes
1967188009,GBP,9,9,0,yes
1967191249,GBP,9,9,0,yes
1967203569,GBP,9,9,0,yes
6320629,GBP,7,7,0,yes
6193419,GBP,6,6,0,yes
1967075259,GBP,6,6,0,yes
1966990439,GBP,5,5,0,yes
1967187269,GBP,5,5,0,yes
1967196759,GBP,5,5,0,yes
1967210319,GBP,4,4,0,yes
6579769,GBP,3,3,0,yes
1966992079,GBP,3,3,0,yes
1967062949,GBP,3,3,0,yes
1967072649,GBP,3,3,0,yes
1967026739,GBP,2,0,0,yes
1967039469,GBP,2,2,0,yes
6699339,GBP,1,1,0,yes
6918859,GBP,1,1,0,yes
1967086439,GBP,1,1,0,yes
1967196819,GBP,1,1,0,yes
1967209109,GBP,1,1,0,yes
